id,name,source,missing_fields
tcop-258,"Parmesan Polenta with Broccoli Rabe, Sun-Dried Tomatoes, and Pine Nuts",The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-001,Weeknight Chicken Noodle Soup,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-005,Thai Curry and Coconut Soup with Chicken,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-015,New England Clam Chowder,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-029,Red Lentil Soup with North African Spices,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-031,White Bean Soup with Pancetta and Rosemary,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-065,"Sautéed Chicken with Cherry Tomatoes, Olives, and Feta",The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-071,Chicken and Rice with Carrots and Peas,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-073,Three-Cup Chicken,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-081,Crispy Skillet Turkey Burgers with Tomato-Feta Salad,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-112,Steak Tips with Horseradish Potato Salad,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-120,Tuscan-Style Steak with Garlicky Spinach,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-149,Pan-Seared Pork Cutlets with Horseradish-Herb Green Beans,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-159,"Stir-Fried Pork, Eggplant, and Onions with Garlic and Black Pepper",The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-163,Skillet Sausage and Cheese Pizza,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-192,Sweet and Sour Salmon with Bok Choy,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-230,Stir-Fried Eggplant,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-236,Thai Vegetable Green Curry with Jasmine Rice Cakes,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-242,Shiitake Mushroom Frittata with Pecorino Romano,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-263,Penne with Fresh Tomato Sauce,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-270,"Bucatini with Peas, Kale, and Pancetta",The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-279,Pastitsio,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-283,Drunken Noodles with Chicken,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-019,Fresh Corn Chowder,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-066,Chicken Fricassee with Apples,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-070,Unstuffed Ham & Cheese Chicken with Roasted Broccoli,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-100,Chicken with Spiced Couscous and Carrots,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-119,Seared Steaks with Crispy Potatoes and Herb Sauce,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-121,Teriyaki Stir-Fried Beef with Green Beans and Shiitakes,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-161,Vietnamese Pork Banh Mi,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-227,Roasted Mussels with Tomato and Chorizo,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-259,Baked Quinoa with Kale and Chickpeas,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-028,Farro and Leek Soup,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-138,Corned Beef and Cabbage Dinner,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-143,Top Sirloin Roast with Caramelized Potatoes and Carrots,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-222,"Thai Green Curry with Shrimp, Snow Peas, and Shiitakes",The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-228,Pot-Roasted Cauliflower with Tomatoes and Olives,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-244,"Tofu, Thai Chile, and Basil Lettuce Cups",The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-245,Crispy Tofu with Warm Cabbage Salad,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-271,Lemony Spaghetti with Shrimp and Spinach,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-021,Summer Vegetable Soup,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-034,Italian Pasta and Bean Soup,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-051,Spanish Shellfish Stew,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-053,Quinoa and Vegetable Stew,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-067,"Crispy Parmesan Chicken with Warm Fennel, Radicchio, and Arugula Salad",The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-097,Lemony Chicken Thighs with Fingerling Potatoes and Olives,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-115,Spice-Rubbed Flank Steak with Toasted Corn and Black Bean Salad,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-122,Stir-Fried Thai-Style Beef with Chiles and Shallots,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-127,Wild Mushroom Burgers with Bistro Salad,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-129,Zucchini Noodles with Pesto Meatballs,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-150,Sesame Pork Cutlets with Wilted Napa Cabbage Salad,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-166,Bratwurst Sandwiches with Red Potato and Kale Salad,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-182,Spiced Pork and Orzo Casserole,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-190,"Roasted Salmon with Broccoli, Red Potatoes, and Mustard Sauce",The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-193,"Glazed Salmon with Black-Eyed Peas, Walnuts, and Pomegranate",The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-194,Salmon with Lemon-Garlic Mashed Cauliflower,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-199,"Roasted Cod with Artichokes, Olives, and Sun-Dried Tomatoes",The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-202,Lemon-Herb Cod Fillets with Crispy Garlic Potatoes,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-210,Hake in Saffron Broth with Chorizo and Potatoes,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-212,Bouillabaisse,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-221,Stir-Fried Shrimp and Broccoli,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-235,Vegetable Curry with Potatoes and Cauliflower,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-239,Green Shakshuka,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-256,"Risotto with Fava Beans, Peas, and Arugula",The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-265,"Penne with Chicken, Broccoli, and Bell Pepper",The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-272,Mussels Marinara with Spaghetti,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-284,Thai-Style Stir-Fried Noodles with Chicken and Broccolini,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-285,"Ramen with Beef, Shiitakes, and Spinach",The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-287,Pork Lo Mein,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-288,Singapore Noodles,The Complete One Pot (America's Test Kitchen),cuisine+season_months
tcop-050,Sicilian Fish Stew,The Complete One Pot (America's Test Kitchen),cuisine+season_months
